"","items","support","transIdenticalToItemsets","count"
"6805","{ad,wtf}",0.000239975228363524,31,31
"6806","{title,wtf}",0.000309645455952934,40,40
"6807","{like,plan}",0.000371574547143521,48,48
"6808","{good,plan}",0.000247716364762347,32,32
"6809","{people,plan}",0.000263198637559994,34,34
"6810","{new,plan}",0.000363833410744697,47,47
"6811","{buy,plan}",0.000402539092738814,52,52
"6812","{amd,plan}",0.000317386592351757,41,41
"6813","{plan,time}",0.00018578727357176,24,24
"6814","{get,plan}",0.000270939773958817,35,35
"6815","{know,plan}",0.000270939773958817,35,35
"6816","{plan,want}",0.000193528409970584,25,25
"6817","{go,plan}",0.000294163183155287,38,38
"6818","{need,plan}",0.000201269546369407,26,26
"6819","{intel,plan}",0.00018578727357176,24,24
"6820","{nvidia,plan}",0.000340610001548227,44,44
"6821","{plan,year}",0.000301904319554111,39,39
"6822","{card,plan}",0.0002322340919647,30,30
"6823","{plan,work}",0.000294163183155287,38,38
"6824","{plan,way}",0.00025545750116117,33,33
"6825","{actually,plan}",0.000178046137172937,23,23
"6826","{plan,price}",0.000170305000774114,22,22
"6827","{money,plan}",0.000170305000774114,22,22
"6828","{plan,sell}",0.00018578727357176,24,24
"6829","{plan,release}",0.000170305000774114,22,22
"6830","{month,plan}",0.00020901068276823,27,27
"6831","{dude,like}",0.000975383186251742,126,126
"6832","{dude,good}",0.000410280229137637,53,53
"6833","{dude,time}",0.00025545750116117,33,33
"6834","{dude,get}",0.000487691593125871,63,63
"6835","{dude,know}",0.000239975228363524,31,31
"6836","{dude,linus}",0.000487691593125871,63,63
"6837","{dude,think}",0.00020901068276823,27,27
"6838","{dude,video}",0.000433503638334107,56,56
"6839","{dude,nt}",0.000239975228363524,31,31
"6840","{dude,need}",0.000263198637559994,34,34
"6841","{dude,year}",0.000178046137172937,23,23
"6842","{dude,look}",0.000418021365536461,54,54
"6843","{dude,work}",0.000178046137172937,23,23
"6844","{dude,well}",0.00018578727357176,24,24
"6845","{dude,riley}",0.000348351137947051,45,45
"6846","{dude,tech}",0.000270939773958817,35,35
"6847","{dude,way}",0.0002322340919647,30,30
"6848","{dude,say}",0.000170305000774114,22,22
"6849","{dude,guy}",0.000371574547143521,48,48
"6850","{dude,news}",0.000239975228363524,31,31
"6851","{dude,love}",0.000487691593125871,63,63
"6852","{dude,lol}",0.000286422046756464,37,37
"6853","{dude,watch}",0.00020901068276823,27,27
"6854","{bad,dude}",0.000216751819167054,28,28
"6855","{dude,great}",0.00018578727357176,24,24
"6856","{dude,shit}",0.000216751819167054,28,28
"6857","{dude,talk}",0.00018578727357176,24,24
"6858","{dude,man}",0.000170305000774114,22,22
"6859","{anthony,dude}",0.000278680910357641,36,36
"6860","{channel,dude}",0.00018578727357176,24,24
"6861","{dude,host}",0.000178046137172937,23,23
"6862","{dude,funny}",0.000239975228363524,31,31
"6863","{background,dude}",0.00020901068276823,27,27
"6864","{course,like}",0.000487691593125871,63,63
"6865","{course,good}",0.000301904319554111,39,39
"6866","{course,people}",0.000348351137947051,45,45
"6867","{course,new}",0.000193528409970584,25,25
"6868","{buy,course}",0.000263198637559994,34,34
"6869","{amd,course}",0.000216751819167054,28,28
"6870","{course,get}",0.000170305000774114,22,22
"6871","{course,know}",0.000170305000774114,22,22
"6872","{course,think}",0.000224492955565877,29,29
"6873","{course,game}",0.000239975228363524,31,31
"6874","{course,want}",0.0002322340919647,30,30
"6875","{course,nt}",0.000193528409970584,25,25
"6876","{course,go}",0.000294163183155287,38,38
"6877","{course,need}",0.000170305000774114,22,22
"6878","{course,intel}",0.000170305000774114,22,22
"6879","{course,thing}",0.000216751819167054,28,28
"6880","{course,nvidia}",0.000178046137172937,23,23
"6881","{course,year}",0.000201269546369407,26,26
"6882","{course,use}",0.000170305000774114,22,22
"6883","{card,course}",0.00020901068276823,27,27
"6884","{course,well}",0.000193528409970584,25,25
"6885","{course,way}",0.0002322340919647,30,30
"6886","{company,course}",0.0002322340919647,30,30
"6887","{apple,course}",0.000216751819167054,28,28
"6888","{course,try}",0.000178046137172937,23,23
"6889","{bad,course}",0.000170305000774114,22,22
"6890","{course,money}",0.000193528409970584,25,25
"6891","{like,send}",0.000387056819941167,50,50
"6892","{good,send}",0.000294163183155287,38,38
"6893","{people,send}",0.000332868865149404,43,43
"6894","{buy,send}",0.000170305000774114,22,22
"6895","{send,time}",0.000340610001548227,44,44
"6896","{get,send}",0.000224492955565877,29,29
"6897","{know,send}",0.000270939773958817,35,35
"6898","{linus,send}",0.000270939773958817,35,35
"6899","{send,video}",0.000178046137172937,23,23
"6900","{send,want}",0.000263198637559994,34,34
"6901","{nt,send}",0.0002322340919647,30,30
"6902","{go,send}",0.000193528409970584,25,25
"6903","{need,send}",0.000286422046756464,37,37
"6904","{nvidia,send}",0.000278680910357641,36,36
"6905","{send,use}",0.0002322340919647,30,30
"6906","{card,send}",0.000263198637559994,34,34
"6907","{send,work}",0.000216751819167054,28,28
"6908","{send,way}",0.000178046137172937,23,23
"6909","{say,send}",0.000193528409970584,25,25
"6910","{apple,send}",0.000193528409970584,25,25
"6911","{send,try}",0.000178046137172937,23,23
"6912","{money,send}",0.00018578727357176,24,24
"6913","{phone,send}",0.000170305000774114,22,22
"6914","{datum,send}",0.000270939773958817,35,35
"6915","{later,like}",0.000433503638334107,56,56
"6916","{good,later}",0.000216751819167054,28,28
"6917","{later,people}",0.000270939773958817,35,35
"6918","{later,new}",0.0002322340919647,30,30
"6919","{buy,later}",0.000448985911131754,58,58
"6920","{amd,later}",0.000294163183155287,38,38
"6921","{later,time}",0.000332868865149404,43,43
"6922","{get,later}",0.000247716364762347,32,32
"6923","{later,linus}",0.00018578727357176,24,24
"6924","{later,think}",0.000170305000774114,22,22
"6925","{game,later}",0.000239975228363524,31,31
"6926","{later,want}",0.00018578727357176,24,24
"6927","{later,nt}",0.000224492955565877,29,29
"6928","{go,later}",0.000294163183155287,38,38
"6929","{later,need}",0.000170305000774114,22,22
"6930","{intel,later}",0.000278680910357641,36,36
"6931","{later,thing}",0.000178046137172937,23,23
"6932","{later,year}",0.000812819321876451,105,105
"6933","{card,later}",0.000216751819167054,28,28
"6934","{come,later}",0.000278680910357641,36,36
"6935","{later,say}",0.00018578727357176,24,24
"6936","{later,wait}",0.000224492955565877,29,29
"6937","{day,later}",0.000239975228363524,31,31
"6938","{later,release}",0.00018578727357176,24,24
"6939","{later,thank}",0.000263198637559994,34,34
"6940","{later,month}",0.000286422046756464,37,37
"6941","{later,soon}",0.000170305000774114,22,22
"6942","{like,limit}",0.000418021365536461,54,54
"6943","{good,limit}",0.000224492955565877,29,29
"6944","{limit,people}",0.000317386592351757,41,41
"6945","{limit,new}",0.00020901068276823,27,27
"6946","{buy,limit}",0.000278680910357641,36,36
"6947","{amd,limit}",0.00018578727357176,24,24
"6948","{limit,time}",0.0002322340919647,30,30
"6949","{get,limit}",0.000170305000774114,22,22
"6950","{know,limit}",0.000193528409970584,25,25
"6951","{limit,think}",0.00020901068276823,27,27
"6952","{game,limit}",0.000170305000774114,22,22
"6953","{limit,want}",0.00025545750116117,33,33
"6954","{go,limit}",0.000239975228363524,31,31
"6955","{limit,need}",0.000178046137172937,23,23
"6956","{limit,thing}",0.00018578727357176,24,24
"6957","{limit,nvidia}",0.000325127728750581,42,42
"6958","{limit,year}",0.000224492955565877,29,29
"6959","{limit,look}",0.000170305000774114,22,22
"6960","{limit,use}",0.00025545750116117,33,33
"6961","{card,limit}",0.000418021365536461,54,54
"6962","{limit,way}",0.000216751819167054,28,28
"6963","{actually,limit}",0.000201269546369407,26,26
"6964","{limit,make}",0.000170305000774114,22,22
"6965","{gpu,limit}",0.000301904319554111,39,39
"6966","{limit,old}",0.000178046137172937,23,23
"6967","{high,limit}",0.000170305000774114,22,22
"6968","{limit,speed}",0.000317386592351757,41,41
"6969","{dead,like}",0.000410280229137637,53,53
"6970","{dead,good}",0.000224492955565877,29,29
"6971","{dead,people}",0.000239975228363524,31,31
"6972","{dead,new}",0.000178046137172937,23,23
"6973","{buy,dead}",0.00020901068276823,27,27
"6974","{amd,dead}",0.000278680910357641,36,36
"6975","{dead,time}",0.000239975228363524,31,31
"6976","{dead,get}",0.0002322340919647,30,30
"6977","{dead,know}",0.000224492955565877,29,29
"6978","{dead,think}",0.000201269546369407,26,26
"6979","{dead,video}",0.000170305000774114,22,22
"6980","{dead,game}",0.000216751819167054,28,28
"6981","{dead,nt}",0.000247716364762347,32,32
"6982","{dead,intel}",0.000332868865149404,43,43
"6983","{dead,thing}",0.0002322340919647,30,30
"6984","{dead,year}",0.00020901068276823,27,27
"6985","{dead,look}",0.000224492955565877,29,29
"6986","{come,dead}",0.00018578727357176,24,24
"6987","{dead,right}",0.000170305000774114,22,22
"6988","{dead,wait}",0.00018578727357176,24,24
"6989","{dead,play}",0.000170305000774114,22,22
"6990","{dead,pc}",0.000170305000774114,22,22
"6991","{dead,long}",0.00018578727357176,24,24
"6992","{dead,end}",0.00018578727357176,24,24
"6993","{dead,law}",0.000263198637559994,34,34
"6994","{like,motherboard}",0.000410280229137637,53,53
"6995","{good,motherboard}",0.000309645455952934,40,40
"6996","{motherboard,people}",0.000325127728750581,42,42
"6997","{motherboard,new}",0.000781854776281158,101,101
"6998","{buy,motherboard}",0.000565102957114104,73,73
"6999","{amd,motherboard}",0.000758631367084688,98,98
"7000","{motherboard,time}",0.000201269546369407,26,26
"7001","{get,motherboard}",0.000216751819167054,28,28
"7002","{know,motherboard}",0.00020901068276823,27,27
"7003","{motherboard,think}",0.000239975228363524,31,31
"7004","{motherboard,want}",0.000201269546369407,26,26
"7005","{motherboard,nt}",0.000178046137172937,23,23
"7006","{go,motherboard}",0.000239975228363524,31,31
"7007","{motherboard,need}",0.000394797956339991,51,51
"7008","{intel,motherboard}",0.000627032048304691,81,81
"7009","{motherboard,thing}",0.000193528409970584,25,25
"7010","{motherboard,year}",0.000309645455952934,40,40
"7011","{motherboard,work}",0.000270939773958817,35,35
"7012","{motherboard,well}",0.0002322340919647,30,30
"7013","{make,motherboard}",0.000178046137172937,23,23
"7014","{motherboard,price}",0.000224492955565877,29,29
"7015","{motherboard,pc}",0.000178046137172937,23,23
"7016","{motherboard,old}",0.000371574547143521,48,48
"7017","{cpu,motherboard}",0.000774113639882335,100,100
"7018","{motherboard,support}",0.000425762501935284,55,55
"7019","{motherboard,series}",0.000363833410744697,47,47
"7020","{build,motherboard}",0.00020901068276823,27,27
"7021","{motherboard,power}",0.000178046137172937,23,23
"7022","{motherboard,ryzen}",0.000503173865923518,65,65
"7023","{change,motherboard}",0.000201269546369407,26,26
"7024","{chip,motherboard}",0.000170305000774114,22,22
"7025","{gen,motherboard}",0.000247716364762347,32,32
"7026","{motherboard,upgrade}",0.000464468183929401,60,60
"7027","{motherboard,update}",0.000178046137172937,23,23
"7028","{300,motherboard}",0.000224492955565877,29,29
"7029","{motherboard,processor}",0.000170305000774114,22,22
"7030","{cpus,motherboard}",0.000270939773958817,35,35
"7031","{board,motherboard}",0.0002322340919647,30,30
"7032","{generation,motherboard}",0.00018578727357176,24,24
"7033","{chinese,like}",0.000472209320328224,61,61
"7034","{chinese,good}",0.000216751819167054,28,28
"7035","{chinese,people}",0.000309645455952934,40,40
"7036","{buy,chinese}",0.000216751819167054,28,28
"7037","{chinese,get}",0.000201269546369407,26,26
"7038","{chinese,know}",0.000278680910357641,36,36
"7039","{chinese,think}",0.000247716364762347,32,32
"7040","{chinese,want}",0.000247716364762347,32,32
"7041","{chinese,nt}",0.000170305000774114,22,22
"7042","{chinese,look}",0.000170305000774114,22,22
"7043","{chinese,use}",0.000201269546369407,26,26
"7044","{chinese,come}",0.000170305000774114,22,22
"7045","{chinese,tech}",0.00018578727357176,24,24
"7046","{actually,chinese}",0.000178046137172937,23,23
"7047","{chinese,company}",0.000665737730298808,86,86
"7048","{bad,chinese}",0.00018578727357176,24,24
"7049","{chinese,phone}",0.0002322340919647,30,30
"7050","{chinese,google}",0.000178046137172937,23,23
"7051","{app,chinese}",0.000278680910357641,36,36
"7052","{chinese,government}",0.000603808639108221,78,78
"7053","{china,chinese}",0.000394797956339991,51,51
"7054","{ban,chinese}",0.000178046137172937,23,23
"7055","{like,tv}",0.000627032048304691,81,81
"7056","{good,tv}",0.000193528409970584,25,25
"7057","{people,tv}",0.000332868865149404,43,43
"7058","{new,tv}",0.000239975228363524,31,31
"7059","{buy,tv}",0.000278680910357641,36,36
"7060","{time,tv}",0.00018578727357176,24,24
"7061","{get,tv}",0.000239975228363524,31,31
"7062","{know,tv}",0.0002322340919647,30,30
"7063","{linus,tv}",0.000178046137172937,23,23
"7064","{think,tv}",0.000247716364762347,32,32
"7065","{tv,video}",0.000201269546369407,26,26
"7066","{game,tv}",0.000348351137947051,45,45
"7067","{tv,want}",0.000294163183155287,38,38
"7068","{nt,tv}",0.000286422046756464,37,37
"7069","{go,tv}",0.000247716364762347,32,32
"7070","{need,tv}",0.00020901068276823,27,27
"7071","{thing,tv}",0.00025545750116117,33,33
"7072","{tv,year}",0.000224492955565877,29,29
"7073","{look,tv}",0.000216751819167054,28,28
"7074","{tv,use}",0.000294163183155287,38,38
"7075","{tv,work}",0.000170305000774114,22,22
"7076","{tv,well}",0.000170305000774114,22,22
"7077","{tv,watch}",0.000332868865149404,43,43
"7078","{play,tv}",0.00020901068276823,27,27
"7079","{pc,tv}",0.00020901068276823,27,27
"7080","{phone,tv}",0.000178046137172937,23,23
"7081","{google,tv}",0.000178046137172937,23,23
"7082","{tv,xbox}",0.000201269546369407,26,26
"7083","{console,tv}",0.00025545750116117,33,33
"7084","{tv,youtube}",0.000216751819167054,28,28
"7085","{4k,tv}",0.000325127728750581,42,42
"7086","{movie,tv}",0.000170305000774114,22,22
"7087","{like,samsung}",0.000541879547917634,70,70
"7088","{good,samsung}",0.00025545750116117,33,33
"7089","{new,samsung}",0.000503173865923518,65,65
"7090","{buy,samsung}",0.000286422046756464,37,37
"7091","{amd,samsung}",0.000247716364762347,32,32
"7092","{samsung,time}",0.000216751819167054,28,28
"7093","{get,samsung}",0.000239975228363524,31,31
"7094","{know,samsung}",0.000170305000774114,22,22
"7095","{samsung,think}",0.000201269546369407,26,26
"7096","{samsung,want}",0.000239975228363524,31,31
"7097","{nt,samsung}",0.00020901068276823,27,27
"7098","{go,samsung}",0.000270939773958817,35,35
"7099","{samsung,thing}",0.00018578727357176,24,24
"7100","{nvidia,samsung}",0.000340610001548227,44,44
"7101","{samsung,year}",0.000294163183155287,38,38
"7102","{look,samsung}",0.000224492955565877,29,29
"7103","{samsung,use}",0.00020901068276823,27,27
"7104","{samsung,work}",0.000201269546369407,26,26
"7105","{samsung,well}",0.000239975228363524,31,31
"7106","{come,samsung}",0.000201269546369407,26,26
"7107","{make,samsung}",0.000170305000774114,22,22
"7108","{company,samsung}",0.000224492955565877,29,29
"7109","{apple,samsung}",0.000704443412292925,91,91
"7110","{samsung,watch}",0.00020901068276823,27,27
"7111","{phone,samsung}",0.000882489549465862,114,114
"7112","{google,samsung}",0.000224492955565877,29,29
"7113","{10,samsung}",0.000178046137172937,23,23
"7114","{release,samsung}",0.000170305000774114,22,22
"7115","{chip,samsung}",0.00018578727357176,24,24
"7116","{samsung,screen}",0.0002322340919647,30,30
"7117","{android,samsung}",0.000216751819167054,28,28
"7118","{like,nm}",0.000425762501935284,55,55
"7119","{good,nm}",0.000239975228363524,31,31
"7120","{new,nm}",0.000317386592351757,41,41
"7121","{amd,nm}",0.00113794705062703,147,147
"7122","{nm,time}",0.000294163183155287,38,38
"7123","{get,nm}",0.000247716364762347,32,32
"7124","{know,nm}",0.00018578727357176,24,24
"7125","{nm,think}",0.000340610001548227,44,44
"7126","{nm,want}",0.00018578727357176,24,24
"7127","{nm,nt}",0.000286422046756464,37,37
"7128","{go,nm}",0.000286422046756464,37,37
"7129","{intel,nm}",0.00181142591732466,234,234
"7130","{nm,thing}",0.000178046137172937,23,23
"7131","{nm,nvidia}",0.000224492955565877,29,29
"7132","{nm,year}",0.000348351137947051,45,45
"7133","{card,nm}",0.000170305000774114,22,22
"7134","{nm,well}",0.000239975228363524,31,31
"7135","{come,nm}",0.000193528409970584,25,25
"7136","{actually,nm}",0.00020901068276823,27,27
"7137","{gpu,nm}",0.000170305000774114,22,22
"7138","{nm,wait}",0.000278680910357641,36,36
"7139","{10,nm}",0.000897971822263508,116,116
"7140","{cpu,nm}",0.000363833410744697,47,47
"7141","{nm,release}",0.000178046137172937,23,23
"7142","{nm,performance}",0.000193528409970584,25,25
"7143","{nm,ryzen}",0.000325127728750581,42,42
"7144","{chip,nm}",0.000402539092738814,52,52
"7145","{core,nm}",0.000263198637559994,34,34
"7146","{nm,processor}",0.000216751819167054,28,28
"7147","{12,nm}",0.000247716364762347,32,32
"7148","{crypto,like}",0.000425762501935284,55,55
"7149","{crypto,good}",0.000247716364762347,32,32
"7150","{crypto,people}",0.000278680910357641,36,36
"7151","{crypto,new}",0.00018578727357176,24,24
