LABEL,text
1,Out of 10 000 people in the world who still buy gaming rigs 60% prefer AMD. while 3 billion people who use laptops have Intel inside and have never heard of AMD.
0,The QR code is a good addition
1,128 cores 256 threads I wonder if AMD is planning something
0,Automotive sounding Tesla is a dude. The dude. Elon can go to hell
0,This guy is my favourite of the squad would be such a good dungeon master 
0,I was taking a dump so I decided to catch up on the tech news. I don't appreciate that accusation in the intro.
1,Geforce GTX 1650. Geforce GTX 1650 TI. Geforce GTX 1660 Geforce GTX 1660 Super. Geforce GTX 1660 TI. The average consumer is going to have a super hard time deciding. [28 09 2019 03 17.]
0,Ok that hindenburg comparison was both real unnecessary and inappropriate
0,If I get a new console it will be a PS5 because I can just play new XBOX games on my PC.
0,5:26 does baloons are viseble on sky mr.x a xii
0,Loooong snifffffff. OH YEAH When you love sniffing before eating
0,Linus You must come with me. I'm from the future and I'm here to protect you and give you information about the future machine wars. You will lead the resistance.
0,Everyone in LTT can be an awesome host Linus has a golden finger to find good talents
0,How the hell am I gonna fit this in my comp lol
0,xbox scarlett how about the people with bad internet
0,Love these vids Riley Thanks : 
0,Anthony has a foot fetish 
0,I would rather pay a extra 20 for a disk drive
0,it will be as bad as the 2 10 7 10 gt series
0,Anthony's British accent was great :D
0,4:44 Bruh I've been drawing that thing for a month or two now in my art class. It's the sagrada familia.
0,what about hackintosh if i want to run it natively am I stuck with Intel also dope coffee table where can i get me one of dem
0,I love the sarcastic tone
0,welcome aboard i was asking for this since the ROG build video lol
0,That explains my gigabyte rma not updating
0,Did. Did they just make a Steamed Hams joke Not surprised about the raytracing FPS though it is VERY demanding. So yeah. And nobody is comparing performance with it off. Fuck that.
0,Is this the ROG Reboot girl 
0,intel still superior to amd in gaming even their older cpu's
0,Wish I could like the video twice one for the tech news and one just for anthony
0,THE SEXY GIRLS ARE BIGTITITS.UNO THREE IN ONE YOUTUBE: THIS IS FINE. SOMEONE: SAYS ''HECK''. YOUTUBE: BE GONE Life's story is a short journey so have fun before sleeping forever # # # # #2 # # # # # # # # .#.
0,Anthony is Morgan Freeman of the TechLinked.
0,JBL crowdfunding Are you f cking kidding me If they do not even care about quality on the self funded ones nowdays.
0,Riley is technically right. In the books it was 8000.
0,He looks very tired. His eyes are so red.
0,How many fucking channels does he have 
0,No need to join in Linus dont be mad Maddison is doing a better job at engaging the audience :D
0,Great car 1010. Haha. 
0,Day of Infamy. ITS A GAME :P
0,It must be daybreak in Canada.
0,most ipv4 addresses are laying unused in badly managed it companies
0,Carl Pei new companies Nothing 
1,Are you fucking serious i just spend last 2 days learning all nooks and cranies about how to pass through a single gpu to the windows VM on linux literally got it working 2 hours ago and now they make it easier I just hope it doesn't f up the solution i'm using right now.
0,The kinect came out way to early. It's full body motion tracking would make it absolutely perfect as a VR controller
0,A regular size iPhone SE Why the fuck would I buy one then 
0,maybe if they stop sending all the new product stock to reviewers.
0,the weapon will get forbidden like flamethrower
1,Question is are they gonna start making GPU's again 
0,There's a difference between seeing lots of ads in general and lots of ads on Every. Single. Video. Which is what I'm getting already. More ads ugh 
0,Just say Coronavirus. Stop pandering.
0, 220 headphone What the FUCK 
0,1:15 was that an Autotune 
0,Linus looks better now 
0,I know it sounds dumb to have multiple Oculus headsets on one account but I do have a Quest 1 and the Go and I would be mad if I couldnt use those both on the same account. Granted I'm hoping I can somehow not link my Facebook account to either but it sucks because I'll probably still do it at the deadline. Also can I just say Alex has gotten MILES better at reading from the teleprompter. I remember when he first started doing techlinked and he is amazing at it now.
0,High frequency sound simulation : 0:05
0,i love we moved from Smart Access Memory to Resizable Bar Support 
1,Nvidia CMP mining GPUs are basically trash. The MH is half what a new gpu will do at the exact same Wattage. So it actually makes MORE sense to buy the crippled gpu because it might actually have slightly better efficiency. The only saving grace would be if they aggressively price these cards wayyyy below the price of newer or even older cards. But it's Nvidia so you know it's gonna be stupid expensive.
0,that beard looks very nice.
0,Well 2:47 is something I havent faced other than Bluetooth connections not working on my first one
1,Chad AMD made rdna2 naturally worse for mining
0,She literally rock rolled into that job
0,great. put an AI out in the wild that can learn to out think humans on a war based strategy game. You want Skynet coz this is how you get Skynet.
0,5:45 no Realme is not owned by neither OPPO or OnePlus Realme is an independent company 
0,Bloody hell I just love new CPU smell.
1,The real 30 series graphics cards are the friends we made along the way
0,0:41 Yes. I'm no fan of Intel of Intel but it feels all their problems are intentional.
0,Omg skinny luke is so funny : 
0,Ey he has the same birthday as me 
0,I got a Linus Pulseway ad right before the video.
0,Riley is by far the best host on techquickies 
1,By inventing cryptocurrency we basically invented a way to create money by wasting electricity. This already F ed up graphics cards market now it's moving towards F ing up HDD and SSD market. Looking at the trend it will at some point F up the electronics chip market by adding to chip shortages those ASIC have to come from somewhere and have potential to F up the electric energy markets in many countries and by that virtue also potential to F up alternative energy sources markets in said countries. So lets burn more energy and F up our economy more to earn more virtual money to afford stuff that got more expensive because we burned so many energy and F ed up economy. Seems like good idea to me : 
1,Man If only I could actually buy a graphics card
0,So is Linus now playing Spot the tattoo 
0,Brilliant Ad saturation on YouTube must be making me a little smarter
0,Can't we all just agree to ruthlessly mock any company that uses quantum leap in their advertising and pr releases For those that wonder why a quantum leap is the smallest possible movement originally the distance between electron shells orbits of the atom . So for anyone using quantum leap do point out that they just said a change so small it can only be measured on a sub atomic scale . Also a quantum is heavily dependant on industry field in math it is within a boundry in latin it simply means quantity and in physics it meant a quanta of light or a quanta of electricity so a single photon . So it is a phrase that either says we specifically used this phrase since it seemed cool and we don't care about tech or we can't tell any changes can you or it was some change and we can't be bothered to specify or hey it actually emitted light technically speaking running a LED is setting up a continous set of quantum leaps 
